-5907906.0,36840.0,41954.0,65607.0,3350.0,8143.0,73320.0,24957.0,18801.0,18603.0,64593.0,93422.0,51689.0,78748.0,54067.0,47404.0,78515.0,57308.0,83427.0,67760.0,66641.0,40180.0,86290.0,92158.0,58082.0,82485.0,14201.0,21171.0,94444.0,39327.0,24324.0,60948.0,10912.0,63538.0,75287.0,16255.0,77126.0,66747.0,34267.0,9239.0,26971.0,94661.0,22139.0,96517.0,81020.0,4448.0,15821.0,24846.0,82919.0,26638.0,83881.0,24193.0,18374.0,38703.0,25551.0,35540.0,21583.0,31568.0,95576.0,21430.0,37233.0,93317.0,15069.0,39797.0,36580.0,33494.0,15376.0,94672.0,98860.0,18100.0,68615.0,77002.0,9097.0,70704.0,92090.0,33398.0,67832.0,25165.0,72876.0,51633.0,91627.0,6759.0,73794.0,85712.0,37885.0,14289.0,98981.0,9185.0,52217.0,35259.0,44356.0,66864.0,63499.0,50446.0,24125.0,89321.0,4126.0,47933.0,46908.0,22024.0,24737.0
7882307.0,18829.0,43436.0,23789.0,88574.0,86204.0,51309.0,87669.0,23556.0,98341.0,87269.0,62411.0,9749.0,99373.0,61189.0,77138.0,19877.0,12451.0,30132.0,53993.0,82208.0,57701.0,14212.0,31623.0,58934.0,12003.0,48574.0,28359.0,39713.0,55750.0,82903.0,25551.0,22470.0,19350.0,96021.0,5101.0,71782.0,36066.0,2088.0,21209.0,46894.0,31212.0,31467.0,3692.0,90074.0,29816.0,47607.0,3619.0,38753.0,35653.0,74944.0,46835.0,31519.0,26536.0,41113.0,81315.0,89537.0,32042.0,39415.0,78073.0,91062.0,70126.0,1771.0,13181.0,71058.0,94406.0,48898.0,2397.0,18762.0,18670.0,21972.0,73516.0,70633.0,87403.0,90597.0,77342.0,95200.0,75118.0,57839.0,78505.0,18662.0,25836.0,98464.0,43077.0,84323.0,41191.0,71786.0,72661.0,64226.0,88589.0,96420.0,70372.0,10420.0,97704.0,9253.0,20950.0,20985.0,82835.0,85140.0,2935.0,88457.0
-3609401.0,3790.0,10282.0,71649.0,76485.0,37105.0,85006.0,24405.0,76419.0,91991.0,43901.0,75690.0,86878.0,18054.0,2434.0,30881.0,66353.0,26625.0,50896.0,89060.0,51485.0,83796.0,36907.0,23369.0,75315.0,76068.0,30014.0,82490.0,17387.0,57011.0,29207.0,52450.0,10137.0,26755.0,47807.0,94578.0,59116.0,21555.0,49352.0,42575.0,59757.0,87941.0,15626.0,88626.0,40552.0,85942.0,30868.0,65518.0,81192.0,34793.0,88306.0,71716.0,93180.0,93338.0,17809.0,92674.0,34767.0,84480.0,18526.0,28969.0,12381.0,99639.0,18436.0,61098.0,77129.0,72894.0,3146.0,28556.0,3813.0,91665.0,48162.0,30265.0,68748.0,33808.0,46069.0,62502.0,5037.0,25418.0,62631.0,22206.0,54967.0,24407.0,37618.0,51723.0,68746.0,61220.0,66851.0,27415.0,56300.0,37838.0,34458.0,14040.0,82657.0,49714.0,92900.0,95335.0,46780.0,43976.0,29572.0,38988.0,87060.0
-5694401.0,43483.0,12750.0,47671.0,38796.0,95797.0,10126.0,33037.0,97315.0,60635.0,28749.0,39918.0,76627.0,98211.0,97542.0,77810.0,12919.0,66387.0,46815.0,9145.0,41442.0,30651.0,84735.0,59719.0,65350.0,78587.0,4037.0,45325.0,13461.0,74431.0,33640.0,53019.0,51917.0,36256.0,54352.0,96894.0,25983.0,62379.0,52458.0,52080.0,33345.0,38991.0,43795.0,15811.0,46393.0,98437.0,83949.0,62226.0,52512.0,86224.0,75856.0,1379.0,98827.0,23068.0,84049.0,97063.0,2997.0,1046.0,2491.0,90484.0,90359.0,46826.0,78273.0,81504.0,75528.0,86329.0,29675.0,90471.0,81649.0,73488.0,91238.0,81223.0,88449.0,77723.0,2606.0,3728.0,30291.0,3220.0,35425.0,29786.0,94178.0,24091.0,83036.0,23331.0,50800.0,38810.0,26664.0,13209.0,55586.0,36569.0,90749.0,18323.0,41233.0,60494.0,78458.0,40894.0,40723.0,88829.0,65985.0,24480.0,920.0
-5303868.0,56150.0,45695.0,66739.0,85817.0,92556.0,38379.0,92043.0,21683.0,90051.0,96426.0,22288.0,35921.0,9194.0,61691.0,34505.0,97357.0,74793.0,71449.0,7139.0,26017.0,18286.0,14307.0,76197.0,17634.0,95716.0,64022.0,26265.0,70321.0,24656.0,36113.0,62630.0,39037.0,47761.0,46168.0,10892.0,53294.0,80700.0,25903.0,61919.0,75969.0,31363.0,45948.0,5223.0,42733.0,7899.0,30983.0,16566.0,66775.0,2062.0,71852.0,56332.0,30440.0,41301.0,34124.0,36459.0,82569.0,41825.0,17547.0,36835.0,1504.0,82144.0,43736.0,65806.0,18467.0,72558.0,34002.0,19982.0,16798.0,99785.0,39817.0,11483.0,19097.0,50565.0,90061.0,61871.0,97004.0,40338.0,48425.0,35312.0,1120.0,80164.0,24464.0,80799.0,58783.0,45095.0,50091.0,63888.0,6229.0,2338.0,14950.0,35754.0,75336.0,89952.0,34491.0,95135.0,46479.0,25726.0,93419.0,71638.0,58195.0
-3184836.0,1711.0,14160.0,82980.0,59341.0,32929.0,48166.0,53438.0,72344.0,40234.0,7477.0,81212.0,21667.0,36783.0,74141.0,27156.0,52059.0,65395.0,76232.0,68244.0,28850.0,49272.0,21420.0,87602.0,76401.0,75435.0,97277.0,90344.0,85202.0,62225.0,53978.0,34729.0,8097.0,17004.0,50631.0,60808.0,13257.0,70434.0,73950.0,93753.0,80590.0,43043.0,55718.0,40210.0,99627.0,32356.0,13850.0,48165.0,87227.0,10505.0,97456.0,78680.0,25585.0,54994.0,80029.0,15833.0,97105.0,53718.0,36983.0,60256.0,13238.0,81542.0,24663.0,97217.0,22964.0,72416.0,37899.0,50436.0,38108.0,65877.0,33438.0,23469.0,85226.0,89905.0,93571.0,73763.0,98562.0,29621.0,71354.0,28517.0,42534.0,44302.0,26891.0,8664.0,61900.0,56502.0,10591.0,27194.0,61281.0,28094.0,59615.0,65666.0,67730.0,57078.0,3235.0,61978.0,7374.0,68662.0,40159.0,62612.0,93833.0
-4324012.0,24038.0,24385.0,14941.0,4047.0,98094.0,15388.0,27437.0,87487.0,94700.0,96960.0,5724.0,46607.0,1601.0,60057.0,49887.0,90390.0,59806.0,36568.0,98670.0,86556.0,9080.0,54914.0,97187.0,81206.0,79951.0,34681.0,58105.0,59722.0,44517.0,76724.0,80701.0,1093.0,66021.0,15553.0,45386.0,59921.0,68849.0,72835.0,47889.0,22517.0,96244.0,37833.0,33906.0,88583.0,12897.0,62059.0,57796.0,77290.0,65047.0,17587.0,49804.0,12587.0,77092.0,18807.0,92965.0,40704.0,51695.0,19770.0,54286.0,23294.0,26898.0,41817.0,19054.0,29889.0,8068.0,41886.0,391.0,27456.0,66272.0,11090.0,84246.0,35715.0,26842.0,29961.0,26047.0,37788.0,74922.0,48083.0,87738.0,52011.0,56309.0,48908.0,12786.0,53838.0,6487.0,97564.0,78649.0,81934.0,40903.0,11923.0,72642.0,93172.0,4783.0,23162.0,87050.0,88300.0,87642.0,43328.0,4276.0,80396.0
12088603.0,5024.0,99705.0,36053.0,29474.0,5939.0,15996.0,30910.0,76358.0,35077.0,27124.0,32818.0,90195.0,36955.0,9346.0,52247.0,98459.0,31808.0,32332.0,57892.0,19459.0,62356.0,95507.0,51897.0,11624.0,68534.0,97200.0,91.0,7528.0,24369.0,16168.0,39747.0,23051.0,2652.0,70408.0,4297.0,2671.0,16318.0,10035.0,70057.0,57796.0,14776.0,83652.0,8959.0,86152.0,55589.0,64174.0,82877.0,61877.0,35151.0,34775.0,6809.0,29416.0,38856.0,95438.0,28670.0,61291.0,88411.0,7597.0,98938.0,93420.0,13977.0,9878.0,71199.0,62201.0,21817.0,62845.0,88158.0,78333.0,99322.0,51867.0,52717.0,96795.0,74262.0,53308.0,17094.0,43643.0,47621.0,76712.0,17511.0,45466.0,15936.0,50512.0,75427.0,8742.0,84151.0,96825.0,60101.0,80999.0,34445.0,17964.0,14096.0,31269.0,68043.0,86781.0,89959.0,74211.0,19893.0,46505.0,24591.0,31963.0
6643041.0,53543.0,69839.0,52194.0,32733.0,67367.0,42594.0,40643.0,32444.0,39098.0,56897.0,2448.0,88312.0,81034.0,25816.0,8250.0,16760.0,44720.0,81486.0,54416.0,55682.0,76559.0,55833.0,12463.0,74776.0,61306.0,5940.0,62835.0,9578.0,16194.0,6383.0,22810.0,68119.0,87912.0,30827.0,35336.0,77660.0,76760.0,42150.0,42327.0,87771.0,92435.0,11794.0,94854.0,39214.0,80483.0,53460.0,83070.0,81726.0,45358.0,32659.0,34220.0,83006.0,89507.0,71391.0,29120.0,3575.0,40489.0,85605.0,47519.0,77449.0,40327.0,4245.0,82800.0,34566.0,89871.0,77272.0,47812.0,28640.0,49109.0,96908.0,82341.0,30155.0,48018.0,40630.0,71266.0,93111.0,2317.0,77027.0,98496.0,58845.0,98527.0,14462.0,3443.0,74356.0,39426.0,35091.0,28753.0,49884.0,59070.0,17807.0,75900.0,59833.0,23505.0,67689.0,82205.0,64997.0,30566.0,82180.0,73946.0,55224.0
-792042.0,42119.0,38576.0,56643.0,61524.0,34840.0,74720.0,85658.0,26913.0,85953.0,25489.0,97046.0,97942.0,78915.0,19812.0,17511.0,84991.0,1977.0,83472.0,70506.0,26140.0,44601.0,67592.0,90537.0,30433.0,54325.0,11512.0,44275.0,46637.0,46713.0,24658.0,81924.0,66287.0,96362.0,8349.0,98477.0,73548.0,67444.0,57027.0,22527.0,2572.0,29430.0,62920.0,64141.0,92991.0,69600.0,46151.0,97599.0,995.0,14138.0,68335.0,26688.0,98949.0,71737.0,55412.0,46845.0,86301.0,29210.0,8890.0,18824.0,74858.0,19355.0,77168.0,18219.0,21520.0,77367.0,64782.0,6881.0,26398.0,62744.0,55086.0,77948.0,14788.0,65798.0,48510.0,24144.0,44461.0,74731.0,98474.0,8147.0,94199.0,99896.0,49061.0,21379.0,45857.0,56514.0,14978.0,87054.0,68703.0,61292.0,90462.0,81229.0,64599.0,80160.0,79580.0,6745.0,35380.0,80536.0,57095.0,78663.0,28277.0
4531982.0,93658.0,55166.0,26311.0,73901.0,54842.0,84814.0,15691.0,11384.0,23874.0,50736.0,23348.0,91072.0,94824.0,86431.0,15541.0,56274.0,46.0,99690.0,37699.0,45609.0,41863.0,71233.0,43561.0,8257.0,22560.0,75746.0,85389.0,73372.0,5672.0,25079.0,64268.0,80585.0,9070.0,49840.0,7752.0,21542.0,17698.0,40830.0,4324.0,25772.0,93720.0,72897.0,97462.0,47923.0,86121.0,99735.0,86594.0,90031.0,96310.0,25504.0,71529.0,87403.0,59026.0,65652.0,4825.0,8590.0,98220.0,48280.0,32938.0,93908.0,88913.0,7670.0,81449.0,46870.0,68821.0,22369.0,5336.0,47265.0,46358.0,36831.0,57279.0,55539.0,16114.0,74432.0,9530.0,63507.0,33070.0,90549.0,55246.0,42469.0,70618.0,45827.0,49141.0,30488.0,43864.0,93140.0,98065.0,7997.0,91763.0,66246.0,9333.0,98842.0,95207.0,45683.0,92366.0,95956.0,10244.0,67795.0,58155.0,30953.0
-13751970.0,73461.0,17949.0,31990.0,57961.0,97736.0,97643.0,48351.0,77860.0,2765.0,10760.0,81014.0,17924.0,73005.0,64266.0,81230.0,91242.0,75792.0,63657.0,70446.0,22061.0,46592.0,90630.0,49095.0,51302.0,77067.0,64813.0,71971.0,78725.0,51454.0,35172.0,6733.0,83264.0,21999.0,92245.0,22118.0,60381.0,10851.0,78299.0,34382.0,96374.0,23016.0,67847.0,27044.0,53895.0,35214.0,83615.0,31635.0,79971.0,77038.0,24295.0,88171.0,32142.0,59081.0,46946.0,80442.0,51745.0,54232.0,33905.0,52184.0,50429.0,39232.0,48061.0,27417.0,78696.0,34752.0,22484.0,34630.0,93.0,40687.0,94392.0,34771.0,15565.0,13781.0,95839.0,69283.0,97427.0,98450.0,30462.0,24903.0,84634.0,45447.0,6667.0,31442.0,46667.0,10226.0,77223.0,80083.0,46860.0,51482.0,85050.0,59102.0,19717.0,26855.0,26741.0,67959.0,32773.0,46965.0,29910.0,68971.0,47409.0
1322952.0,69394.0,4759.0,86655.0,36866.0,54151.0,33455.0,88145.0,6451.0,39337.0,45488.0,46253.0,33815.0,92630.0,1066.0,4555.0,67749.0,86282.0,18430.0,84090.0,1219.0,34718.0,71802.0,34747.0,81167.0,12373.0,59030.0,41629.0,11293.0,20171.0,78135.0,44961.0,68652.0,19926.0,91606.0,79829.0,12514.0,35123.0,62811.0,23199.0,94671.0,24270.0,90595.0,6460.0,52495.0,49850.0,66680.0,42832.0,1990.0,34852.0,44157.0,12980.0,60267.0,19698.0,52305.0,81538.0,26227.0,94100.0,92725.0,95201.0,80223.0,97545.0,19311.0,57221.0,20362.0,36460.0,25520.0,3048.0,86363.0,1378.0,57197.0,26496.0,68177.0,18736.0,48155.0,2445.0,40566.0,23285.0,69559.0,95663.0,78998.0,76147.0,94195.0,53521.0,4449.0,66147.0,73968.0,86135.0,64963.0,42477.0,83760.0,76845.0,9573.0,44898.0,28792.0,23000.0,50287.0,16471.0,80348.0,28772.0,20762.0
221526.0,75267.0,64609.0,54787.0,42208.0,93970.0,72842.0,43294.0,77219.0,32609.0,11117.0,37222.0,40517.0,11607.0,77619.0,66664.0,58442.0,11275.0,735.0,33806.0,33657.0,92918.0,96562.0,91866.0,63788.0,86290.0,80748.0,50167.0,50766.0,53252.0,89843.0,86733.0,40833.0,84762.0,33646.0,30829.0,14770.0,29151.0,41097.0,3137.0,60128.0,66135.0,7512.0,45047.0,90882.0,47802.0,95757.0,40253.0,11635.0,55477.0,95975.0,29070.0,43041.0,95878.0,34296.0,17438.0,40245.0,20338.0,74047.0,20401.0,43131.0,31717.0,79820.0,89032.0,79169.0,83206.0,4954.0,53972.0,34220.0,349.0,69651.0,88831.0,78761.0,1858.0,28499.0,22459.0,11826.0,44643.0,98198.0,40634.0,89201.0,33499.0,3948.0,511.0,85760.0,72329.0,89864.0,55536.0,15283.0,80907.0,76700.0,33440.0,41249.0,93195.0,69349.0,78338.0,97004.0,24533.0,42149.0,83111.0,93026.0
-5885591.0,90118.0,69644.0,5469.0,25291.0,35158.0,44818.0,61887.0,69355.0,80832.0,59241.0,6695.0,75723.0,93643.0,27037.0,42667.0,61314.0,28300.0,89237.0,4482.0,55576.0,84946.0,27497.0,33709.0,76012.0,40239.0,33616.0,78849.0,74598.0,99905.0,32120.0,17104.0,55843.0,90252.0,72194.0,53556.0,10392.0,62286.0,92026.0,19896.0,77913.0,36351.0,18833.0,38997.0,6347.0,13742.0,29650.0,10933.0,58880.0,50772.0,52163.0,38521.0,98668.0,58768.0,46279.0,47181.0,70383.0,14573.0,2721.0,28022.0,68624.0,32326.0,77892.0,51575.0,78103.0,41847.0,85578.0,6942.0,32167.0,40883.0,11441.0,66981.0,57114.0,58081.0,19525.0,1104.0,12539.0,30301.0,88457.0,7697.0,31767.0,68398.0,49819.0,70187.0,89780.0,91019.0,47428.0,69922.0,43391.0,8025.0,87299.0,1237.0,59733.0,85792.0,38056.0,50557.0,42126.0,48954.0,23496.0,87199.0,54443.0
-3873332.0,48709.0,64398.0,56242.0,11055.0,2752.0,68879.0,18143.0,57125.0,67700.0,36454.0,20838.0,99626.0,48181.0,88106.0,57855.0,28338.0,78282.0,27189.0,14028.0,26734.0,84180.0,20286.0,15460.0,79782.0,20481.0,98453.0,89849.0,93740.0,68226.0,12279.0,51638.0,68480.0,96209.0,36592.0,52955.0,83714.0,46349.0,68482.0,49130.0,36336.0,57086.0,12675.0,35657.0,54766.0,39805.0,85912.0,96905.0,57823.0,77345.0,50276.0,40821.0,24130.0,45994.0,2064.0,83248.0,46888.0,91361.0,16005.0,29550.0,56349.0,205.0,60186.0,35955.0,99203.0,41074.0,14389.0,66735.0,73576.0,53854.0,53546.0,1474.0,90741.0,23795.0,45782.0,13752.0,36309.0,93621.0,83326.0,87547.0,10268.0,1247.0,21058.0,5863.0,71601.0,95970.0,76657.0,51955.0,60218.0,53877.0,64236.0,23924.0,19565.0,1636.0,26322.0,68229.0,92702.0,14721.0,66195.0,99029.0,42438.0
2705271.0,86996.0,64160.0,31860.0,20236.0,76199.0,58381.0,13773.0,56990.0,40222.0,6227.0,52767.0,49378.0,716.0,52021.0,95560.0,11992.0,64462.0,45934.0,30499.0,24297.0,15039.0,45845.0,63166.0,67779.0,41577.0,82569.0,39993.0,91289.0,51755.0,8225.0,4601.0,80576.0,33284.0,55946.0,54654.0,57298.0,32913.0,99509.0,90739.0,35697.0,37050.0,73788.0,95124.0,87770.0,52097.0,86208.0,58914.0,75742.0,42969.0,9158.0,25122.0,8569.0,30297.0,27896.0,57740.0,82134.0,82130.0,70725.0,38481.0,17877.0,48258.0,80517.0,78382.0,87956.0,89259.0,11.0,61466.0,93598.0,67298.0,16732.0,34581.0,39915.0,91274.0,29740.0,41839.0,29049.0,8828.0,48621.0,7753.0,35431.0,39107.0,45555.0,89104.0,91174.0,97490.0,79962.0,88110.0,90044.0,71684.0,57555.0,749.0,15358.0,76957.0,91872.0,1518.0,27115.0,9366.0,46043.0,35204.0,94013.0
